QNumS:9 Input Value:3,
Time Elapsed,00:45.5
11/10/2017 14:55,11/10/2017 14:55
PARTICIPANT36,
NodeGraphfalse,
QNumT:0 Input Value:Marvel,
Time Elapsed,00:13.3
QNumT:1 Input Value:Avengers 2012,
Time Elapsed,02:02.9
QNumT:2 Input Value:League of Extraordinary Gentlemen 2003From Hell 2001Mystery Men 1999Punisher 1989,
Time Elapsed,04:24.6
QNumT:3 Input Value:Sin City 2 2013,
Time Elapsed,07:51.2
QNumT:4 Input Value:Iron Man 2008,
Time Elapsed,12:06.5
QNumS:0 Input Value:2,
Time Elapsed,00:12.0
QNumS:1 Input Value:4,
Time Elapsed,00:23.5
QNumS:2 Input Value:4,
Time Elapsed,00:32.0
QNumS:3 Input Value:3,
Time Elapsed,00:39.0
QNumS:4 Input Value:6,
Time Elapsed,00:46.2
QNumS:5 Input Value:2,
Time Elapsed,00:54.1
QNumS:6 Input Value:2,
Time Elapsed,00:58.8
QNumS:7 Input Value:3,
Time Elapsed,01:08.8
QNumS:8 Input Value:5,
Time Elapsed,01:21.6
QNumS:9 Input Value:3,
Time Elapsed,01:32.3
QNumS:9 Input Value:3,
Time Elapsed,01:32.3
11/12/2017 16:53,11/12/2017 16:54
SphereScenefalse,
QNumT:0 Input Value:Marvel,
Time Elapsed,03:27.0
QNumT:1 Input Value:Movie: Captain America: Civil War (2016),
Time Elapsed,04:48.6
QNumT:2 Input Value:Movie: Howard the Duck (1986)Movie: Fantastic Four (2015)Movie: Watchmen (2009)Movie: Mystery Men (1999)Movie: From Hell (2001),
Time Elapsed,07:26.9
QNumT:3 Input Value:Movie: Men In Black 3 (2012),
Time Elapsed,09:16.3
QNumT:4 Input Value:Movie: Kingsman: The Secret Service (2015),
Time Elapsed,10:43.4
QNumS:0 Input Value:2,
Time Elapsed,00:05.7
QNumS:1 Input Value:4,
Time Elapsed,00:11.2
QNumS:2 Input Value:3,
Time Elapsed,00:15.8
QNumS:3 Input Value:2,
Time Elapsed,00:20.7
QNumS:4 Input Value:3,
Time Elapsed,00:28.1
QNumS:5 Input Value:2,
Time Elapsed,00:32.8
QNumS:6 Input Value:2,
Time Elapsed,00:38.0
QNumS:7 Input Value:4,
Time Elapsed,00:45.8
QNumS:8 Input Value:5,
Time Elapsed,00:56.2
QNumS:9 Input Value:2,
Time Elapsed,01:05.4
QNumS:9 Input Value:2,
Time Elapsed,01:05.4
11/12/2017 17:06,11/12/2017 17:07
PARTICIPANT37,
SphereScenetrue,
QNumT:0 Input Value:Marvel,
Time Elapsed,04:22.6
QNumT:1 Input Value:Movie: X-Men: First Class (2011),
Time Elapsed,07:46.8
QNumT:2 Input Value:Movie: Punisher (1989),
Time Elapsed,08:09.9
QNumT:3 Input Value:Movie: Blade (1998),
Time Elapsed,11:12.7
QNumT:4 Input Value:Movie: Superman Returns (2006),
Time Elapsed,13:08.1
QNumS:0 Input Value:4,
Time Elapsed,00:30.0
QNumS:1 Input Value:7,
Time Elapsed,00:45.1
QNumS:2 Input Value:5,
Time Elapsed,00:55.6
QNumS:3 Input Value:2,
Time Elapsed,01:01.7
QNumS:4 Input Value:2,
Time Elapsed,01:10.6
QNumS:5 Input Value:2,
Time Elapsed,01:25.0
QNumS:6 Input Value:6,
Time Elapsed,01:30.8
QNumS:7 Input Value:3,
Time Elapsed,01:38.1
QNumS:8 Input Value:3,
Time Elapsed,02:00.6
QNumS:9 Input Value:2,
Time Elapsed,02:08.3
QNumS:9 Input Value:2,
Time Elapsed,02:08.3
11/19/2017 14:37,11/19/2017 14:39
NodeGraphtrue,
QNumT:0 Input Value:Marvel,
Time Elapsed,01:12.2
QNumT:1 Input Value:Avengers: Age of Ultron 2015,
Time Elapsed,01:48.6
QNumT:2 Input Value:Hulk 2003,
Time Elapsed,03:29.3
QNumT:3 Input Value:The Dark Knight Rises 2012,
Time Elapsed,05:28.0
QNumT:4 Input Value:Batman Forever 1995,
Time Elapsed,06:10.5
QNumS:0 Input Value:5,
Time Elapsed,00:10.5
QNumS:1 Input Value:7,
Time Elapsed,00:15.1
QNumS:2 Input Value:3,
Time Elapsed,00:24.0
QNumS:3 Input Value:5,
Time Elapsed,00:30.0
QNumS:4 Input Value:6,
Time Elapsed,00:39.0
QNumS:5 Input Value:2,
Time Elapsed,00:44.4
QNumS:6 Input Value:4,
Time Elapsed,00:49.0
QNumS:7 Input Value:2,
Time Elapsed,00:58.1
QNumS:8 Input Value:5,
Time Elapsed,01:10.2
QNumS:9 Input Value:2,
Time Elapsed,01:18.8
QNumS:9 Input Value:2,
Time Elapsed,01:18.8
11/19/2017 14:46,11/19/2017 14:47
PARTICIPANT38,
SphereScenefalse,
QNumT:0 Input Value:Marvel,
Time Elapsed,00:31.6
QNumT:1 Input Value:Movie: X-Men: Days of Future Past (2014),
Time Elapsed,08:54.6
QNumT:2 Input Value:Movie: Howard the Duck (1986)Movie: From Hell (2001)Movie: Mystery Men (1999)Movie: League of Extraordinary Gentlemen (2003),
Time Elapsed,11:26.8
QNumT:3 Input Value:Movie: Guardians of the Galaxy (2014),
Time Elapsed,13:06.7
QNumT:4 Input Value:Movie: Fantastic Four (2005),
Time Elapsed,16:52.3
QNumS:0 Input Value:3,
Time Elapsed,00:07.6
QNumS:1 Input Value:6,
Time Elapsed,00:15.2
QNumS:2 Input Value:3,
Time Elapsed,00:21.6
QNumS:3 Input Value:2,
Time Elapsed,00:25.5
QNumS:4 Input Value:6,
Time Elapsed,00:31.3
QNumS:5 Input Value:2,
Time Elapsed,00:36.1
QNumS:6 Input Value:3,
Time Elapsed,00:42.7
QNumS:7 Input Value:3,
Time Elapsed,00:48.2
QNumS:8 Input Value:6,
Time Elapsed,01:00.8
QNumS:9 Input Value:2,
Time Elapsed,01:06.3
QNumS:9 Input Value:2,
Time Elapsed,01:06.3
12/6/2017 14:50,12/6/2017 14:51
NodeGraphfalse,
QNumT:0 Input Value:Marvel,
Time Elapsed,01:15.9
QNumT:1 Input Value:Avengers: Age of Ultron 2015,
Time Elapsed,03:10.5
QNumT:2 Input Value:From Hell 2001Punisher 1989,
Time Elapsed,04:11.1
QNumT:3 Input Value:Red 2 2013,
Time Elapsed,05:01.6
QNumT:4 Input Value:Superman Returns 2006,
Time Elapsed,06:59.5
QNumS:0 Input Value:3,
Time Elapsed,00:04.2
QNumS:1 Input Value:6,
Time Elapsed,00:08.7
QNumS:2 Input Value:4,
Time Elapsed,00:13.2
QNumS:3 Input Value:3,
Time Elapsed,00:15.7
QNumS:4 Input Value:6,
Time Elapsed,00:20.8
QNumS:5 Input Value:3,
Time Elapsed,00:26.3
QNumS:6 Input Value:3,
Time Elapsed,00:31.2
QNumS:7 Input Value:2,
Time Elapsed,00:34.2
QNumS:8 Input Value:5,
Time Elapsed,00:41.2
QNumS:9 Input Value:3,
Time Elapsed,00:45.1
QNumS:9 Input Value:3,
Time Elapsed,00:45.1
12/6/2017 14:59,12/6/2017 15:00
PARTICIPANT39,
NodeGraphtrue,
QNumT:0 Input Value:Marvel,
Time Elapsed,01:45.0
QNumT:1 Input Value:Captain America: Civil War 2016,
Time Elapsed,04:01.3
QNumT:2 Input Value:From Hell 2001,
Time Elapsed,04:08.8
QNumT:3 Input Value:Men In Black 3 2012,
Time Elapsed,06:23.2
QNumT:4 Input Value:Kingsman: The Secret Service 2015Captain America: the First Avenger 2011Captain America: Civil War 2016,
Time Elapsed,10:22.3
QNumS:0 Input Value:3,
Time Elapsed,00:14.4
QNumS:1 Input Value:5,
Time Elapsed,00:24.7
QNumS:2 Input Value:3,
Time Elapsed,00:47.0
QNumS:3 Input Value:1,
Time Elapsed,00:52.5
QNumS:4 Input Value:7,
Time Elapsed,00:57.6
QNumS:5 Input Value:1,
Time Elapsed,01:02.5
QNumS:6 Input Value:1,
Time Elapsed,01:07.1
QNumS:7 Input Value:1,
Time Elapsed,01:12.3
QNumS:8 Input Value:1,
Time Elapsed,01:20.6
QNumS:9 Input Value:3,
Time Elapsed,01:29.2
QNumS:9 Input Value:3,
Time Elapsed,01:29.2
12/13/2017 15:52,12/13/2017 15:53
SphereScenetrue,
QNumT:0 Input Value:Marvel,
Time Elapsed,00:11.7
QNumT:1 Input Value:Movie: Avengers: Age of Ultron (2015),
Time Elapsed,02:22.9
QNumT:2 Input Value:Movie: League of Extraordinary Gentlemen (2003),
Time Elapsed,02:48.9
QNumT:3 Input Value:Movie: Fantastic Four: Rise of the Silver Surfer (2007),
Time Elapsed,04:18.8
QNumT:4 Input Value:Movie: Captain America: the First Avenger (2011)Movie: Wanted (2008),
Time Elapsed,07:14.2
QNumS:0 Input Value: 4,
Time Elapsed,00:14.0
QNumS:1 Input Value:4,
Time Elapsed,00:22.2
QNumS:2 Input Value:5,
Time Elapsed,00:28.7
QNumS:3 Input Value:7,
Time Elapsed,00:35.2
QNumS:4 Input Value:5,
Time Elapsed,00:41.2
QNumS:5 Input Value:5,
Time Elapsed,00:48.3
QNumS:6 Input Value:3,
Time Elapsed,00:56.0
QNumS:7 Input Value:5,
Time Elapsed,01:12.7
QNumS:8 Input Value:3,
Time Elapsed,01:20.1
QNumS:9 Input Value:5,
Time Elapsed,01:23.8
QNumS:9 Input Value:5,
Time Elapsed,01:23.8
12/13/2017 16:01,12/13/2017 16:03
PARTICIPANT40,
NodeGraphfalse,
QNumT:0 Input Value:DC,
Time Elapsed,01:30.6
QNumT:1 Input Value:Captain America: Civil War 2016,
Time Elapsed,03:29.3
QNumT:2 Input Value:Punisher 1989Howard the Duck 1986Mystery Men 1999Fantastic Four 2015Watchmen 2009,
Time Elapsed,05:56.5
QNumT:3 Input Value:X-Men: First Class 2011,
Time Elapsed,08:08.8
QNumT:4 Input Value:The Dark Knight Rises 2012Sin City 2 2013Fantastic Four: Rise of the Silver Surfer 2007,
Time Elapsed,13:40.7
QNumS:0 Input Value:3,
Time Elapsed,00:25.7
QNumS:1 Input Value:6,
Time Elapsed,00:50.7
QNumS:2 Input Value:3,
Time Elapsed,01:01.0
QNumS:3 Input Value:2,
Time Elapsed,01:07.0
QNumS:4 Input Value:3,
Time Elapsed,01:14.6
QNumS:5 Input Value:2,
Time Elapsed,01:21.9
QNumS:6 Input Value:2,
Time Elapsed,01:29.2
QNumS:7 Input Value:3,
Time Elapsed,01:38.1
QNumS:8 Input Value:3,
Time Elapsed,01:50.2
QNumS:9 Input Value:2,
Time Elapsed,02:08.3
QNumS:9 Input Value:2,
Time Elapsed,02:08.3
12/13/2017 16:34,12/13/2017 16:37
SphereScenefalse,
QNumT:0 Input Value:Marvel,
Time Elapsed,00:21.9
QNumT:1 Input Value:Movie: Red 2 (2013),
Time Elapsed,01:50.3
QNumT:2 Input Value:Movie: Constantine (2005)Movie: From Hell (2001)Movie: Watchmen (2009),
Time Elapsed,03:31.4
QNumT:3 Input Value:Movie: Thor: the Dark World (2013),
Time Elapsed,04:34.6
QNumT:4 Input Value:Movie: Scott Pilgrim vs the World (2010)Movie: The Dark Knight (2008)Movie: The Dark Knight Rises (2012)Movie: Avengers (2012)Movie: Kingsman: The Secret Service (2015),
Time Elapsed,06:30.9
QNumS:0 Input Value:2,
Time Elapsed,00:08.1
QNumS:1 Input Value:6,
Time Elapsed,00:15.1
QNumS:2 Input Value:2,
Time Elapsed,00:28.0
QNumS:3 Input Value:2,
Time Elapsed,00:37.5
QNumS:4 Input Value:4,
Time Elapsed,00:42.1
QNumS:5 Input Value:2,
Time Elapsed,00:55.6
QNumS:6 Input Value:2,
Time Elapsed,00:59.7
QNumS:7 Input Value:2,
Time Elapsed,01:07.5
QNumS:8 Input Value:3,
Time Elapsed,01:14.1
QNumS:9 Input Value:3,
Time Elapsed,01:23.4
QNumS:9 Input Value:3,
Time Elapsed,01:23.4
12/13/2017 16:44,12/13/2017 16:45
PARTICIPANT41,
SphereScenetrue,
QNumT:0 Input Value:Marvel,
Time Elapsed,00:33.0
QNumT:1 Input Value:Movie: Howard the Duck (1986),
Time Elapsed,04:52.3
QNumT:2 Input Value:Movie: Punisher (1989)Movie: Mystery Men (1999)Movie: League of Extraordinary Gentlemen (2003)Movie: Howard the Duck (1986)Movie: Fantastic Four (2015)Movie: Watchmen (2009)Movie: From Hell (2001),
Time Elapsed,06:39.3
QNumT:3 Input Value:Movie: Howard the Duck (1986),
Time Elapsed,09:19.4
QNumT:4 Input Value:Movie: Superman Returns (2006)Movie: The Dark Knight (2008)Movie: The Dark Knight Rises (2012)Movie: Batman Begins (2005)Movie: Scott Pilgrim vs the World (2010)Movie: Captain America: Civil War (2016)Movie: Captain America: the Winter Soldier (2014)Movie: Captain America: the First Avenger (2011)Movie: Batman Forever (1995)Movie: Batman and Robin (1997)Movie: Batman Returns (1992),
Time Elapsed,14:40.2
QNumS:0 Input Value:4,
Time Elapsed,00:44.5
QNumS:1 Input Value:4,
Time Elapsed,00:52.1
QNumS:2 Input Value:5,
Time Elapsed,00:56.0
QNumS:3 Input Value:3,
Time Elapsed,01:05.3
QNumS:4 Input Value:6,
Time Elapsed,01:11.4
QNumS:5 Input Value:5,
Time Elapsed,01:21.2
QNumS:6 Input Value:3,
Time Elapsed,01:25.8
QNumS:7 Input Value:3,
Time Elapsed,01:30.8
QNumS:8 Input Value:2,
Time Elapsed,01:35.0
QNumS:9 Input Value:6,
Time Elapsed,01:38.2
QNumS:9 Input Value:6,
Time Elapsed,01:38.2
12/18/2017 11:16,12/18/2017 11:18
NodeGraphtrue,
QNumT:0 Input Value:Marvel,
Time Elapsed,00:45.0
QNumT:1 Input Value:Iron Man 2008,
Time Elapsed,03:06.9
QNumT:2 Input Value:From Hell 2001Fantastic Four 2015Punisher 1989,
Time Elapsed,05:00.3
QNumT:3 Input Value:Fantastic Four: Rise of the Silver Surfer 2007,
Time Elapsed,05:27.7
QNumT:4 Input Value:Scott Pilgrim vs the World 2010The Dark Knight 2008Kingsman: The Secret Service 2015Avengers: Age of Ultron 2015Iron Man 2 2010,
Time Elapsed,09:52.5
QNumS:0 Input Value:4,
Time Elapsed,00:13.2
QNumS:1 Input Value:5,
Time Elapsed,00:18.0
QNumS:2 Input Value:4,
Time Elapsed,00:30.7
QNumS:3 Input Value:2,
Time Elapsed,00:37.4
QNumS:4 Input Value:3,
Time Elapsed,00:44.2
QNumS:5 Input Value:3,
Time Elapsed,00:47.8
QNumS:6 Input Value:2,
Time Elapsed,00:52.8
QNumS:7 Input Value:4,
Time Elapsed,00:57.6
QNumS:8 Input Value:2,
Time Elapsed,01:03.8
QNumS:9 Input Value:5,
Time Elapsed,01:07.8
QNumS:9 Input Value:5,
Time Elapsed,01:07.8
12/18/2017 11:28,12/18/2017 11:29
